context	cohort	stream	entity_id	time_start_day	time_end_day	measurement_level	used_in_objective	source_file	n_observations	display_label
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1::20.5_20.5_2	28	31	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1::20.5_20.5_2_1	31	36	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1::20.5_20.5_2_1_0.5	36	41	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1::20.5_20.5_2_1_0.5_0.3	41	46	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1::20.5_20.5_2_1_0.5_0.3_0.2	46	51	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1::20.5_20.5_2_1_0.5_0.3_0.2_0.1	51	56	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	56	61	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	61	75	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5	0	14	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	1	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5_20.5	14	28	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	3	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5_20.5_20.5	28	31	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5_20.5_20.5_20.5	31	33	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5_20.5_20.5_20.5_20.5	33	34	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5_20.5_20.5_20.5_20.5_20.5	34	37	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	1	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5_20.5_20.5_20.5_20.5_20.5_20.5	37	39	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	1	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	39	42	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	1	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	42	44	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	1	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	44	47	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	1	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	47	49	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	1	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	49	52	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	1	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	52	54	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	1	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5::20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	54	57	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	1	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5	0	14	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	1	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5	14	28	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	3	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2	28	31	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1	31	36	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5	36	41	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3	41	46	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2	46	51	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1	51	56	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	56	61	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0	61	65	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0	65	70	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0	70	75	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0	75	80	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0	80	85	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0	85	87	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0	87	97	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0	97	108	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0	108	122	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0	122	127	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0	127	132	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0	132	138	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	138	141	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	141	146	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	4N	oxygen_design	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0::20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	146	151	design_interval	TRUE	jobs_2N.Rds/jobs_4N.Rds	2	Known O2
in_vitro	2N	growth	SUM-159_NLS_2N_C_A1_seed	28	31	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A1_seed	28	31	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A1_seed	28	31	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_C_A2_seed	31	33	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A2_seed	31	36	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A2_seed	31	36	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_C_A3_seed	33	34	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A3_seed	36	41	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A3_seed	36	41	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_C_A4_seed	34	37	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A4_seed	41	46	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A4_seed	41	46	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_C_A5_seed	37	39	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A5_seed	46	51	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A5_seed	46	51	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_C_A6_seed	39	42	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A6_seed	51	56	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A6_seed	51	56	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_C_A7_seed	42	44	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A7_seed	56	61	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A7_seed	56	61	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_C_A8_seed	44	47	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A8_seed	61	65	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A8_seed	61	65	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_C_A9_seed	47	49	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A9_seed	65	72	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A9_seed	65	72	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_C_A10_seed	49	52	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A10_seed	72	77	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A10_seed	72	77	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_C_A11_seed	52	54	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A11_seed	77	82	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A11_seed	77	82	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_C_A12_seed	54	57	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A12_seed	82	89	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A12_seed	82	89	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A13_seed	89	95	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A13_seed	89	95	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A14_seed	95	102	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A14_seed	95	102	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A15_seed	102	106	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A15_seed	102	106	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A16_seed	106	115	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A16_seed	106	115	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A17_seed	115	122	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A17_seed	115	122	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A18_seed	122	127	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A18_seed	122	127	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A19_seed	127	132	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A19_seed	127	132	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A20_seed	132	137	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A20_seed	132	137	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A21_seed	137	142	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A21_seed	137	142	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A22_seed	142	145	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A22_seed	142	145	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O1_A23_seed	145	150	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	growth	SUM-159_NLS_2N_O2_A23_seed	145	150	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_C_A1_seed	28	31	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A1_seed	28	31	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A1_seed	28	31	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_C_A2_seed	31	33	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A2_seed	31	36	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A2_seed	31	36	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_C_A3_seed	33	34	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A3_seed	36	41	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A3_seed	36	41	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_C_A4_seed	34	37	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A4_seed	41	46	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A4_seed	41	46	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_C_A5_seed	37	39	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A5_seed	46	51	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A5_seed	46	51	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_C_A6_seed	39	42	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A6_seed	51	56	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A6_seed	51	56	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_C_A7_seed	42	44	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A7_seed	56	61	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A7_seed	56	61	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_C_A8_seed	44	47	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A8_seed	61	65	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A8_seed	61	65	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_C_A9_seed	47	49	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A9_seed	65	70	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A9_seed	65	70	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_C_A10_seed	49	52	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A10_seed	70	75	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A10_seed	70	75	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_C_A11_seed	52	54	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A11_seed	75	80	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A11_seed	75	80	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_C_A12_seed	54	57	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A12_seed	80	85	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A12_seed	80	85	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A13_seed	85	87	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A13_seed	85	87	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A14_seed	87	97	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A14_seed	87	97	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A15_seed	97	108	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A15_seed	97	108	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A16_seed	108	122	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A16_seed	108	122	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A17_seed	122	127	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A17_seed	122	127	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A18_seed	127	132	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A18_seed	127	132	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A19_seed	132	138	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A19_seed	132	138	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A20_seed	138	141	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A20_seed	138	141	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A21_seed	141	146	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A21_seed	141	146	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O1_A22_seed	146	151	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	4N	growth	SUM-159_NLS_4N_O2_A22_seed	146	151	interval	TRUE	fit_data.Rds	1	Passage growth
in_vitro	2N	karyotype	SUM-159_NLS_2N_A5_seed	14	14	endpoint_distribution	TRUE	fit_data.Rds	20	Karyotype
in_vitro	2N	karyotype	SUM-159_NLS_2N_A6M_seed	31	31	endpoint_distribution	TRUE	fit_data.Rds	20	Karyotype
