cohort	segment_id	passage_id	sample_name	oxygen_pct	cumulative_end_day	grid_index	ploidy	density	log_density
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	111	4.92211055276382	3.65694052592094e-05	-10.216298589014
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	112	4.96231155778894	1.61709597235722e-05	-11.0322935340294
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	113	5.00251256281407	2.40805986881504e-05	-10.634104075368
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	114	5.0427135678392	2.24849103515437e-07	-15.3078363107715
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	115	5.08291457286432	2.32756573224987e-12	-26.7861981445901
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	116	5.12311557788945	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	117	5.16331658291457	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	118	5.2035175879397	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	119	5.24371859296482	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	120	5.28391959798995	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	121	5.32412060301508	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	122	5.3643216080402	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	123	5.40452261306533	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	124	5.44472361809045	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	125	5.48492462311558	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	126	5.5251256281407	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	127	5.56532663316583	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	128	5.60552763819095	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	129	5.64572864321608	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	130	5.68592964824121	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	131	5.72613065326633	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	132	5.76633165829146	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	133	5.80653266331658	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	134	5.84673366834171	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	135	5.88693467336683	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	136	5.92713567839196	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	137	5.96733668341709	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	138	6.00753768844221	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	139	6.04773869346734	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	140	6.08793969849246	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	141	6.12814070351759	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	142	6.16834170854271	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	143	6.20854271356784	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	144	6.24874371859296	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	145	6.28894472361809	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	146	6.32914572864322	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	147	6.36934673366834	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	148	6.40954773869347	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	149	6.44974874371859	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	150	6.48994974874372	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	151	6.53015075376884	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	152	6.57035175879397	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	153	6.6105527638191	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	154	6.65075376884422	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	155	6.69095477386935	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	156	6.73115577889447	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	157	6.7713567839196	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	158	6.81155778894472	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	159	6.85175879396985	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	160	6.89195979899498	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	161	6.9321608040201	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	162	6.97236180904523	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	163	7.01256281407035	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	164	7.05276381909548	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	165	7.0929648241206	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	166	7.13316582914573	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	167	7.17336683417085	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	168	7.21356783919598	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	169	7.25376884422111	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	170	7.29396984924623	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	171	7.33417085427136	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	172	7.37437185929648	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	173	7.41457286432161	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	174	7.45477386934673	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	175	7.49497487437186	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	176	7.53517587939699	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	177	7.57537688442211	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	178	7.61557788944724	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	179	7.65577889447236	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	180	7.69597989949749	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	181	7.73618090452261	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	182	7.77638190954774	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	183	7.81658291457286	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	184	7.85678391959799	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	185	7.89698492462312	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	186	7.93718592964824	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	187	7.97738693467337	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	188	8.01758793969849	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	189	8.05778894472362	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	190	8.09798994974874	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	191	8.13819095477387	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	192	8.178391959799	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	193	8.21859296482412	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	194	8.25879396984925	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	195	8.29899497487437	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	196	8.3391959798995	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	197	8.37939698492462	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	198	8.41959798994975	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	199	8.45979899497488	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O1_A22_seed	SUM-159_NLS_4N_O1_A22	0	151	200	8.5	9.99941409579233e-13	-27.6310797080658
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O2_A22_seed	SUM-159_NLS_4N_O2_A22	0	151	1	0.5	1.00009800148298e-12	-27.6309231192474
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O2_A22_seed	SUM-159_NLS_4N_O2_A22	0	151	2	0.540201005025126	1.00009800148298e-12	-27.6309231192474
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O2_A22_seed	SUM-159_NLS_4N_O2_A22	0	151	3	0.580402010050251	1.00009800148298e-12	-27.6309231192474
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O2_A22_seed	SUM-159_NLS_4N_O2_A22	0	151	4	0.620603015075377	1.00009800148298e-12	-27.6309231192474
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O2_A22_seed	SUM-159_NLS_4N_O2_A22	0	151	5	0.660804020100503	1.00009800148298e-12	-27.6309231192474
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O2_A22_seed	SUM-159_NLS_4N_O2_A22	0	151	6	0.701005025125628	1.00009800148298e-12	-27.6309231192474
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O2_A22_seed	SUM-159_NLS_4N_O2_A22	0	151	7	0.741206030150754	1.00009800148298e-12	-27.6309231192474
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O2_A22_seed	SUM-159_NLS_4N_O2_A22	0	151	8	0.781407035175879	1.00009800148298e-12	-27.6309231192474
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O2_A22_seed	SUM-159_NLS_4N_O2_A22	0	151	9	0.821608040201005	1.00009800148298e-12	-27.6309231192474
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O2_A22_seed	SUM-159_NLS_4N_O2_A22	0	151	10	0.861809045226131	1.00009800148298e-12	-27.6309231192474
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	SUM-159_NLS_4N_O2_A22_seed	SUM-159_NLS_4N_O2_A22	0	151	11	0.902010050251256	1.00009800148298e-12	-27.6309231192474
