parameter	O2_pct	n_complete	spearman_rho	parameter_group	parameter_order	parameter_plot_label	parameter_display_label	display_order	importance_rank	peak_direction	peak_direction_order	within_direction_rank	max_abs_rho	rho_at_max_abs	O2_at_max_abs
k_o_mis	2.5	500	-0.0882549233820669	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.525	500	-0.0740993719651949	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.55	500	-0.0733810007468918	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.575	500	-0.0720367067244544	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.6	500	-0.0714776962200873	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.625	500	-0.070409979436716	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.65	500	-0.0699638654381252	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.675	500	-0.0701965704806438	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.7	500	-0.0697805046166687	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.725	500	-0.0699575294097398	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.75	500	-0.0694643752004089	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.775	500	-0.0689925330865562	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.8	500	-0.0690041491385961	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.825	500	-0.0690723094439543	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.85	500	-0.0729221186911001	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.875	500	-0.0741707002847458	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.9	500	-0.0738550508706364	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.925	500	-0.0733606486557144	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.95	500	-0.0694271270335371	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	2.975	500	-0.0688066762539176	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3	500	-0.0690167251949368	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.025	500	-0.0698868730931995	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.05	500	-0.0745661260562533	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.075	500	-0.0751279205730928	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.1	500	-0.0753675376465774	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.125	500	-0.0748025751155451	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.15	500	-0.0745006537629374	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.175	500	-0.0746160462798959	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.2	500	-0.0742340605685999	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.225	500	-0.0738054186482841	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.25	500	-0.0732696402479968	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.275	500	-0.067600430849938	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.3	500	-0.0683070900157712	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.325	500	-0.0733397205619566	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.35	500	-0.0733444245830306	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.375	500	-0.0734418650195638	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.4	500	-0.0738155946938727	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.425	500	-0.0711980469672586	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.45	500	-0.0701222661477604	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.475	500	-0.0693749988000026	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.5	500	-0.0684014584385417	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.525	500	-0.0634316121736299	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.55	500	-0.0606036315042761	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.575	500	-0.0603395343211207	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.6	500	-0.0601386054209592	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.625	500	-0.0595891949596003	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.65	500	-0.0590643606083423	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.675	500	-0.0587327751228393	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.7	500	-0.0535236957861633	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.725	500	-0.0580447400404421	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.75	500	-0.0534653275246735	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.775	500	-0.0531933583062514	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.8	500	-0.0524537709929001	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.825	500	-0.0506764190303631	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.85	500	-0.0499801279109788	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.875	500	-0.0444708552294366	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.9	500	-0.0443118785172209	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.925	500	-0.0437591080408091	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.95	500	-0.0412838329515764	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	3.975	500	-0.040619029973259	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4	500	-0.0397665461541314	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.025	500	-0.0380717545614648	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.05	500	-0.0320020313691042	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.075	500	-0.0323225768051478	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.1	500	-0.0325474098123997	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.125	500	-0.0325200496898264	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.15	500	-0.0325290737302541	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.175	500	-0.0327300986308456	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.2	500	-0.0325281137259532	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.225	500	-0.0333447893846603	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.25	500	-0.0334614299072098	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.275	500	-0.0329914118015287	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.3	500	-0.0324374893199559	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.325	500	-0.0320753756976868	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.35	500	-0.0314670209722576	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.375	500	-0.0310171629568936	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.4	500	-0.0309378666016459	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.425	500	-0.0307866659242669	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.45	500	-0.0303768400882471	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.475	500	-0.0301208069412186	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.5	500	-0.0302329354435543	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.525	500	-0.0299157500225636	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.55	500	-0.0316121736225415	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.575	500	-0.0313778365727115	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.6	500	-0.0310658351749452	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.625	500	-0.0308339941362973	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.65	500	-0.0305836250146436	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.675	500	-0.031039915058823	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.7	500	-0.0311571315839531	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.725	500	-0.0313291643546599	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.75	500	-0.031508493158053	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.775	500	-0.0314622209507535	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.8	500	-0.0313392443998185	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.825	500	-0.0312421879650057	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.85	500	-0.031093771300099	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.875	500	-0.030866442281665	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.9	500	-0.0315739654513689	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.925	500	-0.0318557267136594	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.95	500	-0.0319592151772877	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	4.975	500	-0.0318371986306535	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
k_o_mis	5	500	-0.0310618991573118	Stress-linked missegregation	5	k_o_mis | Stress-linked missegregation half-saturation	Stress-linked missegregation half-saturation scale (k_o_mis)	14	9	Negative peak rho	2	6	0.254246771025564	-0.254246771025564	0.45
buffer_smax	0	500	-0.239008228591026	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.025	500	-0.228088349957207	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.05	500	-0.223066439399053	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.075	500	-0.224545479467379	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.1	500	-0.220000022085423	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.125	500	-0.220948560390365	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.15	500	-0.214475546067385	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.175	500	-0.203228975884382	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.2	500	-0.200269983737821	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.225	500	-0.194469744723888	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.25	500	-0.195865407886405	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.275	500	-0.194360063532309	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.3	500	-0.173377115573068	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
buffer_smax	0.325	500	-0.163667762090423	Post-missegregation survival	16	buffer_smax | Maximum post-missegregation survival	Maximum post-missegregation survival (buffer_smax)	15	11	Negative peak rho	2	7	0.239008228591026	-0.239008228591026	0
