N	replicate	seed	O2_pct	output	parameter	group	S1	ST	output_variance
129	1	20260923	0.200	dominant_growth_rate	mu_hp	death	0.4418343318	0.5960784853	0.005197418275
129	1	20260923	0.200	dominant_growth_rate	gamma_mu	death	0.007265329047	0.0145440887	0.005197418275
129	1	20260923	0.200	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.01240148935	0.0230240214	0.005197418275
129	1	20260923	0.200	dominant_growth_rate	n_O	shared_oxygen_stress	0.0003137419546	0.002596148622	0.005197418275
129	1	20260923	0.225	dominant_mean_ploidy	lam_max	growth	0.154857103	0.8008104013	0.0986830895
129	1	20260923	0.225	dominant_mean_ploidy	p_mis_base	missegregation	0.0193821355	0.1157750709	0.0986830895
129	1	20260923	0.225	dominant_mean_ploidy	p_misseg	missegregation	0.07318145915	0.7703539188	0.0986830895
129	1	20260923	0.225	dominant_mean_ploidy	k_o_mis	missegregation	0.05208432172	0.3770119358	0.0986830895
129	1	20260923	0.225	dominant_mean_ploidy	buffer_smax	buffering	0.003453688584	0.1216290832	0.0986830895
129	1	20260923	0.225	dominant_mean_ploidy	buffer_beta	buffering	0.0235817929	0.3671001557	0.0986830895
129	1	20260923	0.225	dominant_mean_ploidy	buffer_n_exp	buffering	0.003479298206	0.0879454932	0.0986830895
129	1	20260923	0.225	dominant_mean_ploidy	p_wgd	genome_doubling	0.004558765619	0.08510995977	0.0986830895
129	1	20260923	0.225	dominant_mean_ploidy	alpha_o2	growth	0.100830624	0.5362516167	0.0986830895
129	1	20260923	0.225	dominant_mean_ploidy	gamma_growth	growth	0.01331112741	0.2250989844	0.0986830895
129	1	20260923	0.225	dominant_mean_ploidy	mu_hp	death	0.03993483465	0.365930761	0.0986830895
129	1	20260923	0.225	dominant_mean_ploidy	gamma_mu	death	0.008515378618	0.08129868242	0.0986830895
129	1	20260923	0.225	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.1103620518	0.6318225178	0.0986830895
129	1	20260923	0.225	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.01485307321	0.1109969155	0.0986830895
129	1	20260923	0.225	dominant_growth_rate	lam_max	growth	0.001346809985	0.39360765	0.005367547347
129	1	20260923	0.225	dominant_growth_rate	p_mis_base	missegregation	0.04310603913	0.133724286	0.005367547347
129	1	20260923	0.225	dominant_growth_rate	p_misseg	missegregation	0.05114361101	0.1266344521	0.005367547347
129	1	20260923	0.225	dominant_growth_rate	k_o_mis	missegregation	0.007668660821	0.02454645138	0.005367547347
129	1	20260923	0.225	dominant_growth_rate	buffer_smax	buffering	0.0004012364902	0.003335206115	0.005367547347
129	1	20260923	0.225	dominant_growth_rate	buffer_beta	buffering	0.01475843302	0.06422000433	0.005367547347
129	1	20260923	0.225	dominant_growth_rate	buffer_n_exp	buffering	0.0008236597888	0.008482566987	0.005367547347
129	1	20260923	0.225	dominant_growth_rate	p_wgd	genome_doubling	0.0001100389924	0.004891338798	0.005367547347
129	1	20260923	0.225	dominant_growth_rate	alpha_o2	growth	0.002076589696	0.01440329054	0.005367547347
129	1	20260923	0.225	dominant_growth_rate	gamma_growth	growth	0.002144871019	0.1626858456	0.005367547347
129	1	20260923	0.225	dominant_growth_rate	mu_hp	death	0.4447232604	0.6664907736	0.005367547347
129	1	20260923	0.225	dominant_growth_rate	gamma_mu	death	0.007125687894	0.01429808119	0.005367547347
129	1	20260923	0.225	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.01933795532	0.03679527669	0.005367547347
129	1	20260923	0.225	dominant_growth_rate	n_O	shared_oxygen_stress	0.0003236774829	0.002638769722	0.005367547347
129	1	20260923	0.250	dominant_mean_ploidy	lam_max	growth	0.154706592	0.8005686322	0.084749273
129	1	20260923	0.250	dominant_mean_ploidy	p_mis_base	missegregation	0.01924953235	0.1186541748	0.084749273
129	1	20260923	0.250	dominant_mean_ploidy	p_misseg	missegregation	0.07344556247	0.7714436604	0.084749273
129	1	20260923	0.250	dominant_mean_ploidy	k_o_mis	missegregation	0.05221579438	0.3822721394	0.084749273
129	1	20260923	0.250	dominant_mean_ploidy	buffer_smax	buffering	0.003673644263	0.1253489358	0.084749273
129	1	20260923	0.250	dominant_mean_ploidy	buffer_beta	buffering	0.003501656967	0.1261444837	0.084749273
129	1	20260923	0.250	dominant_mean_ploidy	buffer_n_exp	buffering	0.004223234704	0.09984831156	0.084749273
129	1	20260923	0.250	dominant_mean_ploidy	p_wgd	genome_doubling	0.00505572908	0.09125754797	0.084749273
129	1	20260923	0.250	dominant_mean_ploidy	alpha_o2	growth	0.09986547637	0.5353577407	0.084749273
129	1	20260923	0.250	dominant_mean_ploidy	gamma_growth	growth	0.008538476552	0.3147537332	0.084749273
129	1	20260923	0.250	dominant_mean_ploidy	mu_hp	death	0.03543321512	0.441611794	0.084749273
129	1	20260923	0.250	dominant_mean_ploidy	gamma_mu	death	0.009087105657	0.07900097755	0.084749273
129	1	20260923	0.250	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.08698816437	0.6727012318	0.084749273
129	1	20260923	0.250	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.01625414506	0.1156428325	0.084749273
129	1	20260923	0.250	dominant_growth_rate	lam_max	growth	0.001532470235	0.3950311466	0.005541261498
129	1	20260923	0.250	dominant_growth_rate	p_mis_base	missegregation	0.04313320707	0.133628319	0.005541261498
129	1	20260923	0.250	dominant_growth_rate	p_misseg	missegregation	0.04645997553	0.1195757549	0.005541261498
129	1	20260923	0.250	dominant_growth_rate	k_o_mis	missegregation	0.007270770673	0.02414727078	0.005541261498
129	1	20260923	0.250	dominant_growth_rate	buffer_smax	buffering	0.0003506878859	0.003115413327	0.005541261498
129	1	20260923	0.250	dominant_growth_rate	buffer_beta	buffering	0.01338913789	0.05605134586	0.005541261498
129	1	20260923	0.250	dominant_growth_rate	buffer_n_exp	buffering	0.0008115354062	0.009446839136	0.005541261498
129	1	20260923	0.250	dominant_growth_rate	p_wgd	genome_doubling	9.388951295e-05	0.005287483865	0.005541261498
129	1	20260923	0.250	dominant_growth_rate	alpha_o2	growth	0.002038815628	0.01404401979	0.005541261498
129	1	20260923	0.250	dominant_growth_rate	gamma_growth	growth	5.895416293e-05	0.09254924277	0.005541261498
129	1	20260923	0.250	dominant_growth_rate	mu_hp	death	0.4154713142	0.6763779576	0.005541261498
129	1	20260923	0.250	dominant_growth_rate	gamma_mu	death	0.007006197357	0.01406830945	0.005541261498
129	1	20260923	0.250	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.02860004385	0.05566065924	0.005541261498
129	1	20260923	0.250	dominant_growth_rate	n_O	shared_oxygen_stress	0.0003275687258	0.002677891388	0.005541261498
129	1	20260923	0.275	dominant_mean_ploidy	lam_max	growth	0.1513740301	0.7993442653	0.08113118732
129	1	20260923	0.275	dominant_mean_ploidy	p_mis_base	missegregation	0.01898508032	0.1222777623	0.08113118732
129	1	20260923	0.275	dominant_mean_ploidy	p_misseg	missegregation	0.07298387473	0.7724021662	0.08113118732
129	1	20260923	0.275	dominant_mean_ploidy	k_o_mis	missegregation	0.05292040458	0.3896749426	0.08113118732
129	1	20260923	0.275	dominant_mean_ploidy	buffer_smax	buffering	0.006275002231	0.1252034976	0.08113118732
129	1	20260923	0.275	dominant_mean_ploidy	buffer_beta	buffering	0.005399287223	0.1496778407	0.08113118732
129	1	20260923	0.275	dominant_mean_ploidy	buffer_n_exp	buffering	0.00500695812	0.1131145785	0.08113118732
129	1	20260923	0.275	dominant_mean_ploidy	p_wgd	genome_doubling	0.006345229109	0.105791724	0.08113118732
129	1	20260923	0.275	dominant_mean_ploidy	alpha_o2	growth	0.1095939011	0.5686336138	0.08113118732
129	1	20260923	0.275	dominant_mean_ploidy	gamma_growth	growth	0.0232436461	0.4813605617	0.08113118732
129	1	20260923	0.275	dominant_mean_ploidy	mu_hp	death	0.03663793458	0.5117755832	0.08113118732
129	1	20260923	0.275	dominant_mean_ploidy	gamma_mu	death	0.009176761461	0.07178220224	0.08113118732
129	1	20260923	0.275	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.0538793812	0.6469981404	0.08113118732
129	1	20260923	0.275	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.01637043839	0.1161758878	0.08113118732
129	1	20260923	0.275	dominant_growth_rate	lam_max	growth	0.001761488455	0.3964559645	0.005708114248
129	1	20260923	0.275	dominant_growth_rate	p_mis_base	missegregation	0.04315850374	0.1336405666	0.005708114248
129	1	20260923	0.275	dominant_growth_rate	p_misseg	missegregation	0.04274489431	0.1131877588	0.005708114248
129	1	20260923	0.275	dominant_growth_rate	k_o_mis	missegregation	0.006939835503	0.02398729309	0.005708114248
129	1	20260923	0.275	dominant_growth_rate	buffer_smax	buffering	0.0003088157514	0.00296372552	0.005708114248
129	1	20260923	0.275	dominant_growth_rate	buffer_beta	buffering	0.01156618592	0.04615259123	0.005708114248
129	1	20260923	0.275	dominant_growth_rate	buffer_n_exp	buffering	0.0008926342423	0.01192421189	0.005708114248
129	1	20260923	0.275	dominant_growth_rate	p_wgd	genome_doubling	6.585939133e-05	0.005523013614	0.005708114248
129	1	20260923	0.275	dominant_growth_rate	alpha_o2	growth	0.00200310987	0.01375490149	0.005708114248
129	1	20260923	0.275	dominant_growth_rate	gamma_growth	growth	0.0001392920433	0.04652804815	0.005708114248
129	1	20260923	0.275	dominant_growth_rate	mu_hp	death	0.3753568178	0.6361454628	0.005708114248
129	1	20260923	0.275	dominant_growth_rate	gamma_mu	death	0.006891294397	0.01384629289	0.005708114248
129	1	20260923	0.275	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.04328603084	0.08756660328	0.005708114248
129	1	20260923	0.275	dominant_growth_rate	n_O	shared_oxygen_stress	0.0003253086807	0.002713778457	0.005708114248
129	1	20260923	0.300	dominant_mean_ploidy	lam_max	growth	0.1490997991	0.7985820573	0.08094234606
129	1	20260923	0.300	dominant_mean_ploidy	p_mis_base	missegregation	0.01855661421	0.1269323075	0.08094234606
129	1	20260923	0.300	dominant_mean_ploidy	p_misseg	missegregation	0.07147011842	0.7730415094	0.08094234606
129	1	20260923	0.300	dominant_mean_ploidy	k_o_mis	missegregation	0.05341283876	0.399498412	0.08094234606
129	1	20260923	0.300	dominant_mean_ploidy	buffer_smax	buffering	0.006386791221	0.1278159039	0.08094234606
129	1	20260923	0.300	dominant_mean_ploidy	buffer_beta	buffering	0.006654975599	0.1677558287	0.08094234606
129	1	20260923	0.300	dominant_mean_ploidy	buffer_n_exp	buffering	0.003956804268	0.1162865686	0.08094234606
129	1	20260923	0.300	dominant_mean_ploidy	p_wgd	genome_doubling	0.006588498085	0.1140999775	0.08094234606
129	1	20260923	0.300	dominant_mean_ploidy	alpha_o2	growth	0.1091374978	0.5692480957	0.08094234606
129	1	20260923	0.300	dominant_mean_ploidy	gamma_growth	growth	0.03232744137	0.547272889	0.08094234606
129	1	20260923	0.300	dominant_mean_ploidy	mu_hp	death	0.03199147499	0.4858533322	0.08094234606
129	1	20260923	0.300	dominant_mean_ploidy	gamma_mu	death	0.009620475093	0.06836553568	0.08094234606
129	1	20260923	0.300	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.05433169155	0.6316014012	0.08094234606
129	1	20260923	0.300	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.01695245123	0.1179752452	0.08094234606
129	1	20260923	0.300	dominant_growth_rate	lam_max	growth	0.002027348394	0.3978610123	0.005874021755
129	1	20260923	0.300	dominant_growth_rate	p_mis_base	missegregation	0.0431767232	0.1337132328	0.005874021755
129	1	20260923	0.300	dominant_growth_rate	p_misseg	missegregation	0.0396702719	0.1069708058	0.005874021755
129	1	20260923	0.300	dominant_growth_rate	k_o_mis	missegregation	0.006673811977	0.02403947046	0.005874021755
129	1	20260923	0.300	dominant_growth_rate	buffer_smax	buffering	0.0002788740365	0.00289146672	0.005874021755
129	1	20260923	0.300	dominant_growth_rate	buffer_beta	buffering	0.01024563918	0.04165611668	0.005874021755
129	1	20260923	0.300	dominant_growth_rate	buffer_n_exp	buffering	0.0009855961794	0.01469315637	0.005874021755
129	1	20260923	0.300	dominant_growth_rate	p_wgd	genome_doubling	3.775634846e-05	0.005802587023	0.005874021755
129	1	20260923	0.300	dominant_growth_rate	alpha_o2	growth	0.001966277731	0.01355053968	0.005874021755
129	1	20260923	0.300	dominant_growth_rate	gamma_growth	growth	0.0001549112025	0.02281345695	0.005874021755
129	1	20260923	0.300	dominant_growth_rate	mu_hp	death	0.3321992939	0.5716650282	0.005874021755
129	1	20260923	0.300	dominant_growth_rate	gamma_mu	death	0.006765784826	0.01362308474	0.005874021755
129	1	20260923	0.300	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06129883631	0.1322785745	0.005874021755
129	1	20260923	0.300	dominant_growth_rate	n_O	shared_oxygen_stress	0.0003173844082	0.002747744199	0.005874021755
129	1	20260923	0.325	dominant_mean_ploidy	lam_max	growth	0.1461119669	0.7974421584	0.07814773557
129	1	20260923	0.325	dominant_mean_ploidy	p_mis_base	missegregation	0.0179399942	0.1329911973	0.07814773557
129	1	20260923	0.325	dominant_mean_ploidy	p_misseg	missegregation	0.06954946092	0.7726301843	0.07814773557
129	1	20260923	0.325	dominant_mean_ploidy	k_o_mis	missegregation	0.05425090967	0.4101414997	0.07814773557
129	1	20260923	0.325	dominant_mean_ploidy	buffer_smax	buffering	0.006737938155	0.1329466431	0.07814773557
129	1	20260923	0.325	dominant_mean_ploidy	buffer_beta	buffering	0.008050881135	0.1851531328	0.07814773557
129	1	20260923	0.325	dominant_mean_ploidy	buffer_n_exp	buffering	0.004776489976	0.1315366199	0.07814773557
129	1	20260923	0.325	dominant_mean_ploidy	p_wgd	genome_doubling	0.007501561835	0.1223654398	0.07814773557
129	1	20260923	0.325	dominant_mean_ploidy	alpha_o2	growth	0.108684088	0.5691262811	0.07814773557
129	1	20260923	0.325	dominant_mean_ploidy	gamma_growth	growth	0.04383128235	0.6535900016	0.07814773557
129	1	20260923	0.325	dominant_mean_ploidy	mu_hp	death	0.04183899296	0.5298988016	0.07814773557
129	1	20260923	0.325	dominant_mean_ploidy	gamma_mu	death	0.01026356548	0.0665148088	0.07814773557
129	1	20260923	0.325	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.05308804353	0.607528635	0.07814773557
129	1	20260923	0.325	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.0175658223	0.1245478227	0.07814773557
129	1	20260923	0.325	dominant_growth_rate	lam_max	growth	0.002326689595	0.3992193629	0.006038242178
129	1	20260923	0.325	dominant_growth_rate	p_mis_base	missegregation	0.04318086099	0.1337865164	0.006038242178
129	1	20260923	0.325	dominant_growth_rate	p_misseg	missegregation	0.03699969494	0.1007224517	0.006038242178
129	1	20260923	0.325	dominant_growth_rate	k_o_mis	missegregation	0.006467429661	0.02427372907	0.006038242178
129	1	20260923	0.325	dominant_growth_rate	buffer_smax	buffering	0.0002635363337	0.002912324995	0.006038242178
129	1	20260923	0.325	dominant_growth_rate	buffer_beta	buffering	0.009443545806	0.04187360742	0.006038242178
129	1	20260923	0.325	dominant_growth_rate	buffer_n_exp	buffering	0.0009812180315	0.01614776025	0.006038242178
129	1	20260923	0.325	dominant_growth_rate	p_wgd	genome_doubling	2.284457246e-05	0.006190519672	0.006038242178
129	1	20260923	0.325	dominant_growth_rate	alpha_o2	growth	0.001924784669	0.01343845857	0.006038242178
129	1	20260923	0.325	dominant_growth_rate	gamma_growth	growth	5.700297459e-05	0.01123877796	0.006038242178
129	1	20260923	0.325	dominant_growth_rate	mu_hp	death	0.288758744	0.5020310526	0.006038242178
129	1	20260923	0.325	dominant_growth_rate	gamma_mu	death	0.006619489039	0.01339317444	0.006038242178
129	1	20260923	0.325	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.08166361379	0.1880020133	0.006038242178
129	1	20260923	0.325	dominant_growth_rate	n_O	shared_oxygen_stress	0.0003045664303	0.00278023605	0.006038242178
129	1	20260923	0.350	dominant_mean_ploidy	lam_max	growth	0.1413744118	0.7959525268	0.07743040672
129	1	20260923	0.350	dominant_mean_ploidy	p_mis_base	missegregation	0.01712599012	0.1409058979	0.07743040672
129	1	20260923	0.350	dominant_mean_ploidy	p_misseg	missegregation	0.0673120088	0.7705146306	0.07743040672
129	1	20260923	0.350	dominant_mean_ploidy	k_o_mis	missegregation	0.05526214965	0.4232634238	0.07743040672
129	1	20260923	0.350	dominant_mean_ploidy	buffer_smax	buffering	0.007032234315	0.1357721219	0.07743040672
129	1	20260923	0.350	dominant_mean_ploidy	buffer_beta	buffering	0.009417436117	0.2055608435	0.07743040672
129	1	20260923	0.350	dominant_mean_ploidy	buffer_n_exp	buffering	0.005571640483	0.1455287837	0.07743040672
129	1	20260923	0.350	dominant_mean_ploidy	p_wgd	genome_doubling	0.008239452305	0.1335425725	0.07743040672
129	1	20260923	0.350	dominant_mean_ploidy	alpha_o2	growth	0.1082343807	0.568942651	0.07743040672
129	1	20260923	0.350	dominant_mean_ploidy	gamma_growth	growth	0.04300971606	0.6898884782	0.07743040672
129	1	20260923	0.350	dominant_mean_ploidy	mu_hp	death	0.05822761938	0.6410857888	0.07743040672
129	1	20260923	0.350	dominant_mean_ploidy	gamma_mu	death	0.01136119412	0.07084042095	0.07743040672
129	1	20260923	0.350	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.05070776788	0.5794910386	0.07743040672
129	1	20260923	0.350	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.01832942375	0.1230286055	0.07743040672
129	1	20260923	0.350	dominant_growth_rate	lam_max	growth	0.002654955287	0.4005270361	0.006195023167
129	1	20260923	0.350	dominant_growth_rate	p_mis_base	missegregation	0.0431672017	0.1338138421	0.006195023167
129	1	20260923	0.350	dominant_growth_rate	p_misseg	missegregation	0.03459096963	0.09442194342	0.006195023167
129	1	20260923	0.350	dominant_growth_rate	k_o_mis	missegregation	0.006313315138	0.02466492244	0.006195023167
129	1	20260923	0.350	dominant_growth_rate	buffer_smax	buffering	0.0002620997042	0.00303258669	0.006195023167
129	1	20260923	0.350	dominant_growth_rate	buffer_beta	buffering	0.009056205565	0.04528945222	0.006195023167
129	1	20260923	0.350	dominant_growth_rate	buffer_n_exp	buffering	0.0009999450966	0.01792362394	0.006195023167
129	1	20260923	0.350	dominant_growth_rate	p_wgd	genome_doubling	2.049829184e-05	0.006220092052	0.006195023167
129	1	20260923	0.350	dominant_growth_rate	alpha_o2	growth	0.001875490318	0.0134188843	0.006195023167
129	1	20260923	0.350	dominant_growth_rate	gamma_growth	growth	4.697414453e-05	0.005862738232	0.006195023167
129	1	20260923	0.350	dominant_growth_rate	mu_hp	death	0.2526318473	0.4415089204	0.006195023167
129	1	20260923	0.350	dominant_growth_rate	gamma_mu	death	0.006448811416	0.01315486046	0.006195023167
129	1	20260923	0.350	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.1036201096	0.25161905	0.006195023167
129	1	20260923	0.350	dominant_growth_rate	n_O	shared_oxygen_stress	0.0002878661299	0.002813032655	0.006195023167
129	1	20260923	0.375	dominant_mean_ploidy	lam_max	growth	0.1387325808	0.7946338326	0.07720540141
129	1	20260923	0.375	dominant_mean_ploidy	p_mis_base	missegregation	0.01612737573	0.1511913118	0.07720540141
129	1	20260923	0.375	dominant_mean_ploidy	p_misseg	missegregation	0.06404915775	0.7643605828	0.07720540141
129	1	20260923	0.375	dominant_mean_ploidy	k_o_mis	missegregation	0.05636029211	0.4368443665	0.07720540141
129	1	20260923	0.375	dominant_mean_ploidy	buffer_smax	buffering	0.009162197416	0.1382963462	0.07720540141
129	1	20260923	0.375	dominant_mean_ploidy	buffer_beta	buffering	0.01066508911	0.2232231317	0.07720540141
129	1	20260923	0.375	dominant_mean_ploidy	buffer_n_exp	buffering	0.006385180791	0.1601310085	0.07720540141
129	1	20260923	0.375	dominant_mean_ploidy	p_wgd	genome_doubling	0.008922472744	0.1453357476	0.07720540141
