pair,joint_seed,rank_within_pair,warm_start_invivo_seed,warm_start_invivo_cluster,warm_start_invivo_subcluster,warm_start_invitro_seed,parameter,vivo_natural,vitro_natural,ratio_vivo_to_vitro,abs_delta_over_sigma,welsch_saturation_fraction,penalty_region,penalty_paid,projection_applied,feasible_at_solution
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,buffer_smax,0.91383579399473,1.0,0.91383579399473,0.132560316931185,0.104010410696479,near_quadratic,0.0083208328557183,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,buffer_beta,0.227352097320628,1.59113027351929,0.142887167131681,1.30001042148819,0.999974136280166,saturating,0.0799979309024133,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,buffer_n_exp,10.0,3.15756611375965,3.1669962368874,0.770226995894605,0.975468816075587,saturating,0.0780375052860469,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,n_O,1.6636073078992,1.86857483366499,0.890308098946313,0.315334655024293,0.462848259765992,near_quadratic,0.0370278607812793,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,alpha_o2,1.74037848667329,0.5,3.48075697334658,0.83334415673373,0.986968561857116,saturating,0.0789574849485693,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,gamma_growth,2.86237213071632,1.5,1.90824808714421,2.09595712417895,0.999999999998809,saturating,0.0799999999999048,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,lam_max,0.238802464684995,1.3485151936293,0.1770854832138,1.15664159867771,0.999766276946059,saturating,0.0799813021556847,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,p_mis_base,0.0004953454600379,8.54181703118544e-06,57.9906427671654,2.712858342287,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,p_wgd,1.24027325450911e-05,0.0003312053922759,0.0374472542849141,2.19473849265265,0.999999999999916,saturating,0.0799999999999933,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,gamma_mu,2.6787234895116,1.2,2.232269574593,2.27495921463323,0.999999999999991,saturating,0.0799999999999993,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,O2_crit,0.168760323014007,1.58620678578554,0.10639238498178,1.49706070075049,0.99999917463666,saturating,0.0799999339709328,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,mu_hp,0.0498842540247737,0.005,9.97685080495474,1.53691304272948,0.999999612339403,saturating,0.0799999689871523,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,p_misseg,0.186505530221572,0.0105535150770604,17.6723611857976,1.91891473695002,0.999999999898804,saturating,0.0799999999919043,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,k_o_mis,0.0027445872539549,0.0001128986825222,24.3101796463744,2.13198179721054,0.99999999999954,saturating,0.0799999999999632,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,buffer_smax,0.91383579399473,1.0,0.91383579399473,0.132560316931185,0.104010410696479,near_quadratic,0.0083208328557183,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,buffer_beta,0.227352097320628,1.59113027351929,0.142887167131681,1.30001042148819,0.999974136280166,saturating,0.0799979309024133,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,buffer_n_exp,10.0,3.15756611375965,3.1669962368874,0.770226995894605,0.975468816075587,saturating,0.0780375052860469,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,n_O,1.6636073078992,1.86857483366499,0.890308098946313,0.315334655024293,0.462848259765992,near_quadratic,0.0370278607812793,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,alpha_o2,1.74037848667329,0.5,3.48075697334658,0.83334415673373,0.986968561857116,saturating,0.0789574849485693,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,gamma_growth,2.86237213071632,1.5,1.90824808714421,2.09595712417895,0.999999999998809,saturating,0.0799999999999048,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,lam_max,0.238802464684995,1.3485151936293,0.1770854832138,1.15664159867771,0.999766276946059,saturating,0.0799813021556847,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,p_mis_base,0.0004953454600379,8.54181703118544e-06,57.9906427671654,2.712858342287,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,p_wgd,1.24027325450911e-05,0.0003312053922759,0.0374472542849141,2.19473849265265,0.999999999999916,saturating,0.0799999999999933,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed299,9,25,C02,Sc01,10,gamma_mu,2.6787234895116,1.2,2.232269574593,2.27495921463323,0.999999999999991,saturating,0.0799999999999993,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,O2_crit,0.168760323014007,1.58620678578554,0.10639238498178,1.49706070075049,0.99999917463666,saturating,0.0799999339709328,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,mu_hp,0.0498842540247737,0.005,9.97685080495474,1.53691304272948,0.999999612339403,saturating,0.0799999689871523,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,p_misseg,0.186505530221572,0.0105535150770604,17.6723611857976,1.91891473695002,0.999999999898804,saturating,0.0799999999919043,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,k_o_mis,0.0027445872539549,0.0001128986825222,24.3101796463744,2.13198179721054,0.99999999999954,saturating,0.0799999999999632,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,buffer_smax,0.91383579399473,1.0,0.91383579399473,0.132560316931185,0.104010410696479,near_quadratic,0.0083208328557183,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,buffer_beta,0.227352097320628,1.59113027351929,0.142887167131681,1.30001042148819,0.999974136280166,saturating,0.0799979309024133,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,buffer_n_exp,10.0,3.15756611375965,3.1669962368874,0.770226995894605,0.975468816075587,saturating,0.0780375052860469,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,n_O,1.6636073078992,1.86857483366499,0.890308098946313,0.315334655024293,0.462848259765992,near_quadratic,0.0370278607812793,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,alpha_o2,1.74037848667329,0.5,3.48075697334658,0.83334415673373,0.986968561857116,saturating,0.0789574849485693,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,gamma_growth,2.86237213071632,1.5,1.90824808714421,2.09595712417895,0.999999999998809,saturating,0.0799999999999048,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,lam_max,0.238802464684995,1.3485151936293,0.1770854832138,1.15664159867771,0.999766276946059,saturating,0.0799813021556847,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,p_mis_base,0.0004953454600379,8.54181703118544e-06,57.9906427671654,2.712858342287,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,p_wgd,1.24027325450911e-05,0.0003312053922759,0.0374472542849141,2.19473849265265,0.999999999999916,saturating,0.0799999999999933,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed375,10,25,C02,Sc01,10,gamma_mu,2.6787234895116,1.2,2.232269574593,2.27495921463323,0.999999999999991,saturating,0.0799999999999993,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,O2_crit,0.104793819950214,1.58620678578554,0.0660656737124705,1.81542174135808,0.999999998867089,saturating,0.0799999999093672,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,mu_hp,0.14893296184244,0.005,29.786592368488,2.26772434170295,0.999999999999989,saturating,0.0799999999999991,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,p_misseg,0.5,0.0105535150770604,47.3775795409458,2.57780441448003,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,k_o_mis,0.001,0.0001128986825222,8.85749928749526,1.45740173241569,0.999998283329348,saturating,0.0799998626663478,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,buffer_smax,0.964934689479191,1.0,0.964934689479191,0.0539466315704753,0.0180245727534289,near_quadratic,0.0014419658202743,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,buffer_beta,0.017263986991193,1.59113027351929,0.0108501404809602,3.02240713661634,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,buffer_n_exp,0.895463273281003,3.15756611375965,0.283592881675181,0.842007191328303,0.98809861726092,saturating,0.0790478893808736,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,n_O,2.58680928137211,1.86857483366499,1.38437553303572,1.10497607339557,0.999514861318835,saturating,0.0799611889055069,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,alpha_o2,1.28796322640611,0.5,2.57592645281222,0.632205321539603,0.917752501538713,saturating,0.0734202001230971,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,gamma_growth,2.56231479917397,1.5,1.70820986611598,1.63433046026765,0.999999943778991,saturating,0.0799999955023193,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,lam_max,0.133751932601592,1.3485151936293,0.0991845944587553,1.5439319662442,0.999999661346026,saturating,0.0799999729076821,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,p_mis_base,1.82087869985962e-05,9.7221856718864e-06,1.87291084670913,0.419257084332031,0.666663617852094,saturating,0.0533330894281676,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,p_wgd,0.0001875950517515,0.0001844001451495,1.01732594407384,0.0114771078677245,0.0008229362333885,near_quadratic,6.58348986710866e-05,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed155,1,290,C01,Sc02,10,gamma_mu,2.86128357101961,1.2,2.38440297584968,2.55582087849171,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,O2_crit,0.104793819950214,1.58620678578554,0.0660656737124705,1.81542174135808,0.999999998867089,saturating,0.0799999999093672,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,mu_hp,0.14893296184244,0.005,29.786592368488,2.26772434170295,0.999999999999989,saturating,0.0799999999999991,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,p_misseg,0.5,0.0105535150770604,47.3775795409458,2.57780441448003,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,k_o_mis,0.001,0.0001128986825222,8.85749928749526,1.45740173241569,0.999998283329348,saturating,0.0799998626663478,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,buffer_smax,0.964934689479191,1.0,0.964934689479191,0.0539466315704753,0.0180245727534289,near_quadratic,0.0014419658202743,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,buffer_beta,0.017263986991193,1.59113027351929,0.0108501404809602,3.02240713661634,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,buffer_n_exp,0.895463273281003,3.15756611375965,0.283592881675181,0.842007191328303,0.98809861726092,saturating,0.0790478893808736,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,n_O,2.58680928137211,1.86857483366499,1.38437553303572,1.10497607339557,0.999514861318835,saturating,0.0799611889055069,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,alpha_o2,1.28796322640611,0.5,2.57592645281222,0.632205321539603,0.917752501538713,saturating,0.0734202001230971,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,gamma_growth,2.56231479917397,1.5,1.70820986611598,1.63433046026765,0.999999943778991,saturating,0.0799999955023193,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,lam_max,0.133751932601592,1.3485151936293,0.0991845944587553,1.5439319662442,0.999999661346026,saturating,0.0799999729076821,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,p_mis_base,1.32879323676373e-05,1.33225548687572e-05,0.997401211594848,0.0017386285497871,1.88925042476917e-05,near_quadratic,1.51140033981534e-06,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,p_wgd,0.0001089025940434,0.0003176467473172,0.342841835980478,0.715240288980538,0.959127760762298,saturating,0.0767302208609838,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed28,2,290,C01,Sc02,10,gamma_mu,2.86128357101961,1.2,2.38440297584968,2.55582087849171,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,O2_crit,0.104793819950214,1.58620678578554,0.0660656737124705,1.81542174135808,0.999999998867089,saturating,0.0799999999093672,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,mu_hp,0.14893296184244,0.005,29.786592368488,2.26772434170295,0.999999999999989,saturating,0.0799999999999991,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,p_misseg,0.5,0.0105535150770604,47.3775795409458,2.57780441448003,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,k_o_mis,0.001,0.0001128986825222,8.85749928749526,1.45740173241569,0.999998283329348,saturating,0.0799998626663478,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,buffer_smax,0.964934689479191,1.0,0.964934689479191,0.0539466315704753,0.0180245727534289,near_quadratic,0.0014419658202743,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,buffer_beta,0.017263986991193,1.59113027351929,0.0108501404809602,3.02240713661634,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,buffer_n_exp,0.895463273281003,3.15756611375965,0.283592881675181,0.842007191328303,0.98809861726092,saturating,0.0790478893808736,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,n_O,2.58680928137211,1.86857483366499,1.38437553303572,1.10497607339557,0.999514861318835,saturating,0.0799611889055069,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,alpha_o2,1.28796322640611,0.5,2.57592645281222,0.632205321539603,0.917752501538713,saturating,0.0734202001230971,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,gamma_growth,2.56231479917397,1.5,1.70820986611598,1.63433046026765,0.999999943778991,saturating,0.0799999955023193,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,lam_max,0.133751932601592,1.3485151936293,0.0991845944587553,1.5439319662442,0.999999661346026,saturating,0.0799999729076821,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,p_mis_base,1.29741254622754e-05,1.36447892827095e-05,0.950848356355052,0.0336749844569344,0.0070624713157208,near_quadratic,0.0005649977052576,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,p_wgd,0.0001104485337526,0.0003132006700043,0.352644627966802,0.696404196338706,0.951738325853436,saturating,0.0761390660682749,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed211,3,290,C01,Sc02,10,gamma_mu,2.86128357101961,1.2,2.38440297584968,2.55582087849171,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,O2_crit,0.104793819950214,1.58620678578554,0.0660656737124705,1.81542174135808,0.999999998867089,saturating,0.0799999999093672,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,mu_hp,0.14893296184244,0.005,29.786592368488,2.26772434170295,0.999999999999989,saturating,0.0799999999999991,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,p_misseg,0.5,0.0105535150770604,47.3775795409458,2.57780441448003,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,k_o_mis,0.001,0.0001128986825222,8.85749928749526,1.45740173241569,0.999998283329348,saturating,0.0799998626663478,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,buffer_smax,0.964934689479191,1.0,0.964934689479191,0.0539466315704753,0.0180245727534289,near_quadratic,0.0014419658202743,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,buffer_beta,0.017263986991193,1.59113027351929,0.0108501404809602,3.02240713661634,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,buffer_n_exp,0.895463273281003,3.15756611375965,0.283592881675181,0.842007191328303,0.98809861726092,saturating,0.0790478893808736,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,n_O,2.58680928137211,1.86857483366499,1.38437553303572,1.10497607339557,0.999514861318835,saturating,0.0799611889055069,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,alpha_o2,1.28796322640611,0.5,2.57592645281222,0.632205321539603,0.917752501538713,saturating,0.0734202001230971,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,gamma_growth,2.56231479917397,1.5,1.70820986611598,1.63433046026765,0.999999943778991,saturating,0.0799999955023193,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,lam_max,0.133751932601592,1.3485151936293,0.0991845944587553,1.5439319662442,0.999999661346026,saturating,0.0799999729076821,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,p_mis_base,1.91278499025562e-05,9.25505004284485e-06,2.06674732324588,0.485057513572839,0.770190585623119,saturating,0.0616152468498496,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,p_wgd,0.0001734253541476,0.000199466536726,0.869445857907453,0.0934730110542919,0.053143306171975,near_quadratic,0.004251464493758,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed176,4,290,C01,Sc02,10,gamma_mu,2.86128357101961,1.2,2.38440297584968,2.55582087849171,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,O2_crit,0.104793819950214,1.58620678578554,0.0660656737124705,1.81542174135808,0.999999998867089,saturating,0.0799999999093672,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,mu_hp,0.14893296184244,0.005,29.786592368488,2.26772434170295,0.999999999999989,saturating,0.0799999999999991,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,p_misseg,0.5,0.0105535150770604,47.3775795409458,2.57780441448003,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,k_o_mis,0.001,0.0001128986825222,8.85749928749526,1.45740173241569,0.999998283329348,saturating,0.0799998626663478,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,buffer_smax,0.964934689479191,1.0,0.964934689479191,0.0539466315704753,0.0180245727534289,near_quadratic,0.0014419658202743,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,buffer_beta,0.017263986991193,1.59113027351929,0.0108501404809602,3.02240713661634,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,buffer_n_exp,0.913744179866743,3.22202791011277,0.283592881675181,0.842007191328303,0.98809861726092,saturating,0.0790478893808736,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,n_O,2.58680928137211,1.86857483366499,1.38437553303572,1.10497607339557,0.999514861318835,saturating,0.0799611889055069,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,alpha_o2,1.28796322640611,0.5,2.57592645281222,0.632205321539603,0.917752501538713,saturating,0.0734202001230971,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,gamma_growth,2.56231479917397,1.5,1.70820986611598,1.63433046026765,0.999999943778991,saturating,0.0799999955023193,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,lam_max,0.133751932601592,1.3485151936293,0.0991845944587553,1.5439319662442,0.999999661346026,saturating,0.0799999729076821,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,p_mis_base,2.14063977009859e-05,8.26992054118612e-06,2.58846473728219,0.635449619929121,0.91983965771846,saturating,0.0735871726174768,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,p_wgd,0.0002440727843028,0.000269812570191,0.90460123533159,0.0669889592511405,0.0276573383983455,near_quadratic,0.0022125870718676,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed307,5,290,C01,Sc02,10,gamma_mu,2.86128357101961,1.2,2.38440297584968,2.55582087849171,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,O2_crit,0.104793819950214,1.58620678578554,0.0660656737124705,1.81542174135808,0.999999998867089,saturating,0.0799999999093672,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,mu_hp,0.14893296184244,0.005,29.786592368488,2.26772434170295,0.999999999999989,saturating,0.0799999999999991,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,p_misseg,0.5,0.0105535150770604,47.3775795409458,2.57780441448003,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,k_o_mis,0.001,0.0001128986825222,8.85749928749526,1.45740173241569,0.999998283329348,saturating,0.0799998626663478,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,buffer_smax,0.964934689479191,1.0,0.964934689479191,0.0539466315704753,0.0180245727534289,near_quadratic,0.0014419658202743,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,buffer_beta,0.017263986991193,1.59113027351929,0.0108501404809602,3.02240713661634,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,buffer_n_exp,0.895463273281003,3.15756611375965,0.283592881675181,0.842007191328303,0.98809861726092,saturating,0.0790478893808736,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,n_O,2.58680928137211,1.86857483366499,1.38437553303572,1.10497607339557,0.999514861318835,saturating,0.0799611889055069,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,alpha_o2,1.28796322640611,0.5,2.57592645281222,0.632205321539603,0.917752501538713,saturating,0.0734202001230971,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,gamma_growth,2.56231479917397,1.5,1.70820986611598,1.63433046026765,0.999999943778991,saturating,0.0799999955023193,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,lam_max,0.133751932601592,1.3485151936293,0.0991845944587553,1.5439319662442,0.999999661346026,saturating,0.0799999729076821,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,p_mis_base,1.43864210929017e-05,1.23052986505121e-05,1.169124090483,0.104400937685182,0.0658537082022957,near_quadratic,0.0052682966561836,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,p_wgd,0.0001044444190193,0.0003312053922759,0.315346372538218,0.771095631347777,0.975673231590017,saturating,0.0780538585272014,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed241,6,290,C01,Sc02,10,gamma_mu,2.86128357101961,1.2,2.38440297584968,2.55582087849171,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed303,7,290,C01,Sc02,10,O2_crit,0.104793819950214,1.58620678578554,0.0660656737124705,1.81542174135808,0.999999998867089,saturating,0.0799999999093672,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed303,7,290,C01,Sc02,10,mu_hp,0.14893296184244,0.005,29.786592368488,2.26772434170295,0.999999999999989,saturating,0.0799999999999991,False,True
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,seed303,7,290,C01,Sc02,10,p_misseg,0.5,0.0105535150770604,47.3775795409458,2.57780441448003,1.0,saturating,0.08,False,True
