pair,rank,seed,context,O2,N,p_mis
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vivo,0.0,88,0.2155881774624653
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vivo,0.1,44,0.2139620430767784
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vivo,0.1,88,0.2155880233104441
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vivo,0.5,44,0.21223164453906732
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vivo,0.5,88,0.2151841898046639
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vivo,1.0,44,0.17435340875347413
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vivo,1.0,88,0.20436425425585505
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vivo,2.0,44,0.06342771837185389
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vivo,2.0,88,0.10113548031094831
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vivo,5.0,44,0.04735094633285203
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vivo,5.0,88,0.04804063344212322
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vivo,0.0,44,0.21396270893294636
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vivo,0.0,88,0.2155881774624653
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vivo,0.1,44,0.2139620430767784
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vivo,0.1,88,0.2155880233104441
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vivo,0.5,44,0.21223164453906732
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vivo,0.5,88,0.2151841898046639
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vivo,1.0,44,0.17435340875347413
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vivo,1.0,88,0.20436425425585505
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vivo,2.0,44,0.06342771837185389
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vivo,2.0,88,0.10113548031094831
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vivo,5.0,44,0.04735094633285203
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vivo,5.0,88,0.04804063344212322
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,3,seed255,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vivo,0.0,44,0.21396270893294636
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vivo,0.0,88,0.2155881774624653
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vivo,0.1,44,0.2139620430767784
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vivo,0.1,88,0.2155880233104441
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vivo,0.5,44,0.21223164453906732
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vivo,0.5,88,0.2151841898046639
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vivo,1.0,44,0.17435340875347413
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vivo,1.0,88,0.20436425425585505
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vivo,2.0,44,0.06342771837185389
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vivo,2.0,88,0.10113548031094831
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vivo,5.0,44,0.04735094633285203
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vivo,5.0,88,0.04804063344212322
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,4,seed43,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vivo,0.0,44,0.21396270893294636
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vivo,0.0,88,0.2155881774624653
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vivo,0.1,44,0.2139620430767784
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vivo,0.1,88,0.2155880233104441
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vivo,0.5,44,0.21223164453906732
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vivo,0.5,88,0.2151841898046639
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vivo,1.0,44,0.17435340875347413
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vivo,1.0,88,0.20436425425585505
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vivo,2.0,44,0.06342771837185389
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vivo,2.0,88,0.10113548031094831
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vivo,5.0,44,0.04735094633285203
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vivo,5.0,88,0.04804063344212322
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,5,seed34,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vivo,0.0,44,0.21396270893294636
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vivo,0.0,88,0.2155881774624653
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vivo,0.1,44,0.2139620430767784
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vivo,0.1,88,0.2155880233104441
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vivo,0.5,44,0.21223164453906732
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vivo,0.5,88,0.2151841898046639
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vivo,1.0,44,0.17435340875347413
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vivo,1.0,88,0.20436425425585505
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vivo,2.0,44,0.06342771837185389
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vivo,2.0,88,0.10113548031094831
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vivo,5.0,44,0.04735094633285203
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vivo,5.0,88,0.04804063344212322
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,6,seed155,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vivo,0.0,44,0.21396270893294636
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vivo,0.0,88,0.2155881774624653
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vivo,0.1,44,0.2139620430767784
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vivo,0.1,88,0.2155880233104441
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vivo,0.5,44,0.21223164453906732
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vivo,0.5,88,0.2151841898046639
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vivo,1.0,44,0.17435340875347413
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vivo,1.0,88,0.20436425425585505
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vivo,2.0,44,0.06342771837185389
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vivo,2.0,88,0.10113548031094831
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vivo,5.0,44,0.04735094633285203
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vivo,5.0,88,0.04804063344212322
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,7,seed264,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vivo,0.0,44,0.21396270893294636
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vivo,0.0,88,0.2155881774624653
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vivo,0.1,44,0.2139620430767784
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vivo,0.1,88,0.2155880233104441
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vivo,0.5,44,0.21223164453906732
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vivo,0.5,88,0.2151841898046639
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vivo,1.0,44,0.17435340875347413
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vivo,1.0,88,0.20436425425585505
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vivo,2.0,44,0.06342771837185389
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vivo,2.0,88,0.10113548031094831
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vivo,5.0,44,0.04735094633285203
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vivo,5.0,88,0.04804063344212322
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,8,seed432,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vivo,0.0,44,0.21396270893294636
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vivo,0.0,88,0.2155881774624653
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vivo,0.1,44,0.2139620430767784
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vivo,0.1,88,0.2155880233104441
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vivo,0.5,44,0.21223164453906732
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vivo,0.5,88,0.2151841898046639
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vivo,1.0,44,0.17435340875347413
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vivo,1.0,88,0.20436425425585505
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vivo,2.0,44,0.06342771837185389
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vivo,2.0,88,0.10113548031094831
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vivo,5.0,44,0.04735094633285203
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vivo,5.0,88,0.04804063344212322
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,9,seed200,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vivo,0.0,44,0.21396270893294636
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vivo,0.0,88,0.2155881774624653
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vivo,0.1,44,0.2139620430767784
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vivo,0.1,88,0.2155880233104441
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vivo,0.5,44,0.21223164453906732
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vivo,0.5,88,0.2151841898046639
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vivo,1.0,44,0.17435340875347413
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vivo,1.0,88,0.20436425425585505
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vivo,2.0,44,0.06342771837185389
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vivo,2.0,88,0.10113548031094831
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vivo,5.0,44,0.04735094633285203
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vivo,5.0,88,0.04804063344212322
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,10,seed249,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vivo,0.0,44,0.12201746564598816
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vivo,0.0,88,0.12939216827234395
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vivo,0.1,44,0.1220154557731853
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vivo,0.1,88,0.12939177855116044
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vivo,0.5,44,0.12127848501838304
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vivo,0.5,88,0.1292480903549078
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vivo,1.0,44,0.11327089078324741
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vivo,1.0,88,0.12757862732875055
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vivo,2.0,44,0.06422553222529236
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vivo,2.0,88,0.10978878499498822
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vivo,5.0,44,0.01498762521301783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vivo,5.0,88,0.028973030501075737
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,1,seed54,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vivo,0.0,44,0.12201746564598816
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vivo,0.0,88,0.12939216827234395
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vivo,0.1,44,0.1220154557731853
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vivo,0.1,88,0.12939177855116044
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vivo,0.5,44,0.12127848501838304
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed322_C02Sc02_vt_seed10,2,seed52,vivo,0.5,88,0.1292480903549078
